10 Speakers	{"count": 214}
EventTime:2017-09-26 14:08:03.000000	{"count": 1}
EventTime:2017-09-26 14:08:07.000000	{"count": 1}
EventTime:2017-09-26 14:08:45.000000	{"count": 1}
EventTime:2017-09-26 14:08:46.000000	{"count": 1}
EventTime:2017-09-26 14:08:47.000000	{"count": 1}
EventTime:2017-09-26 14:08:54.000000	{"count": 1}
EventTime:2017-09-26 14:09:02.000000	{"count": 1}
EventTime:2017-09-26 14:09:17.000000	{"count": 2}
EventTime:2017-09-26 14:09:19.000000	{"count": 1}
EventTime:2017-09-26 14:09:25.000000	{"count": 1}
EventTime:2017-09-26 14:09:27.000000	{"count": 1}
EventTime:2017-09-26 14:09:28.000000	{"count": 1}
EventTime:2017-09-26 14:09:29.000000	{"count": 1}
EventTime:2017-09-26 14:09:31.000000	{"count": 1}
EventTime:2017-09-26 14:09:34.000000	{"count": 2}
EventTime:2017-09-26 14:09:36.000000	{"count": 1}
EventTime:2017-09-26 14:09:37.000000	{"count": 1}
EventTime:2017-09-26 14:09:54.000000	{"count": 3}
EventTime:2017-09-26 14:10:43.000000	{"count": 1}
EventTime:2017-09-26 14:10:49.000000	{"count": 1}
EventTime:2017-09-26 14:10:50.000000	{"count": 2}
EventTime:2017-09-26 14:10:52.000000	{"count": 1}
EventTime:2017-09-26 14:10:56.000000	{"count": 1}
EventTime:2017-09-26 14:10:58.000000	{"count": 2}
EventTime:2017-09-26 14:11:25.000000	{"count": 2}
EventTime:2017-09-26 14:11:30.000000	{"count": 1}
EventTime:2017-09-26 14:11:49.000000	{"count": 6}
EventTime:2017-09-26 14:14:18.000000	{"count": 1}
EventTime:2017-09-26 14:14:22.000000	{"count": 1}
EventTime:2017-09-26 14:14:32.000000	{"count": 1}
EventTime:2017-09-26 14:14:35.000000	{"count": 1}
EventTime:2017-09-26 14:14:50.000000	{"count": 6}
EventTime:2017-09-26 14:15:02.000000	{"count": 2}
EventTime:2017-09-26 14:15:05.000000	{"count": 2}
EventTime:2017-09-26 14:15:08.000000	{"count": 1}
EventTime:2017-09-26 14:15:10.000000	{"count": 4}
EventTime:2017-09-26 14:15:11.000000	{"count": 2}
EventTime:2017-09-26 14:15:12.000000	{"count": 3}
EventTime:2017-09-26 14:15:13.000000	{"count": 1}
EventTime:2017-09-26 14:15:15.000000	{"count": 1}
EventTime:2017-09-26 14:15:18.000000	{"count": 1}
EventTime:2017-09-26 14:15:19.000000	{"count": 1}
EventTime:2017-09-26 14:15:41.000000	{"count": 2}
EventTime:2017-09-26 14:15:47.000000	{"count": 2}
EventTime:2017-09-26 14:15:48.000000	{"count": 2}
EventTime:2017-09-26 14:15:49.000000	{"count": 1}
EventTime:2017-09-26 14:15:50.000000	{"count": 2}
EventTime:2017-09-26 14:15:54.000000	{"count": 1}
EventTime:2017-09-26 14:15:59.000000	{"count": 1}
EventTime:2017-09-26 14:16:07.000000	{"count": 1}
EventTime:2017-09-26 14:16:08.000000	{"count": 1}
EventTime:2017-09-26 14:16:12.000000	{"count": 1}
EventTime:2017-09-26 14:16:13.000000	{"count": 1}
EventTime:2017-09-26 14:16:15.000000	{"count": 2}
EventTime:2017-09-26 14:16:16.000000	{"count": 2}
EventTime:2017-09-26 14:16:18.000000	{"count": 1}
EventTime:2017-09-26 14:16:22.000000	{"count": 1}
EventTime:2017-09-26 14:16:32.000000	{"count": 1}
EventTime:2017-09-26 14:16:38.000000	{"count": 1}
EventTime:2017-09-26 14:16:45.000000	{"count": 1}
EventTime:2017-09-26 14:16:56.000000	{"count": 1}
EventTime:2017-09-26 14:17:00.000000	{"count": 1}
EventTime:2017-09-26 14:17:03.000000	{"count": 5}
EventTime:2017-09-26 14:17:08.000000	{"count": 2}
EventTime:2017-09-26 14:17:21.000000	{"count": 1}
EventTime:2017-09-26 14:17:25.000000	{"count": 1}
EventTime:2017-09-26 14:17:48.000000	{"count": 3}
EventTime:2017-09-26 14:17:53.000000	{"count": 2}
EventTime:2017-09-26 14:17:56.000000	{"count": 1}
EventTime:2017-09-26 14:18:01.000000	{"count": 1}
EventTime:2017-09-26 14:18:02.000000	{"count": 1}
EventTime:2017-09-26 14:18:25.000000	{"count": 1}
EventTime:2017-09-26 14:18:31.000000	{"count": 1}
EventTime:2017-09-26 14:18:35.000000	{"count": 1}
EventTime:2017-09-26 14:18:40.000000	{"count": 1}
EventTime:2017-09-26 14:18:54.000000	{"count": 1}
EventTime:2017-09-26 14:18:56.000000	{"count": 1}
EventTime:2017-09-26 14:18:57.000000	{"count": 1}
EventTime:2017-09-26 14:18:58.000000	{"count": 1}
EventTime:2017-09-26 14:19:01.000000	{"count": 1}
EventTime:2017-09-26 14:19:02.000000	{"count": 1}
EventTime:2017-09-26 14:20:06.000000	{"count": 1}
EventTime:2017-09-26 14:20:12.000000	{"count": 2}
EventTime:2017-09-26 14:20:24.000000	{"count": 1}
EventTime:2017-09-26 14:20:25.000000	{"count": 1}
EventTime:2017-09-26 14:20:53.000000	{"count": 1}
EventTime:2017-09-26 14:22:13.000000	{"count": 1}
EventTime:2017-09-26 14:22:54.000000	{"count": 1}
EventTime:2017-09-26 14:23:12.000000	{"count": 1}
EventTime:2017-09-26 14:23:13.000000	{"count": 2}
EventTime:2017-09-26 14:23:21.000000	{"count": 3}
EventTime:2017-09-26 14:23:24.000000	{"count": 1}
EventTime:2017-09-26 14:23:42.000000	{"count": 2}
EventTime:2017-09-26 14:23:46.000000	{"count": 1}
EventTime:2017-09-26 14:23:51.000000	{"count": 1}
EventTime:2017-09-26 14:23:52.000000	{"count": 1}
EventTime:2017-09-26 14:23:53.000000	{"count": 1}
EventTime:2017-09-26 14:23:59.000000	{"count": 1}
EventTime:2017-09-26 14:24:07.000000	{"count": 1}
EventTime:2017-09-26 14:24:08.000000	{"count": 1}
EventTime:2017-09-26 14:24:09.000000	{"count": 1}
EventTime:2017-09-26 14:24:10.000000	{"count": 1}
EventTime:2017-09-26 14:24:18.000000	{"count": 2}
EventTime:2017-09-26 14:24:22.000000	{"count": 1}
EventTime:2017-09-26 14:24:25.000000	{"count": 1}
EventTime:2017-09-26 14:24:26.000000	{"count": 1}
EventTime:2017-09-26 14:24:27.000000	{"count": 1}
EventTime:2017-09-26 14:24:28.000000	{"count": 1}
EventTime:2017-09-26 14:24:33.000000	{"count": 2}
EventTime:2017-09-26 14:24:34.000000	{"count": 1}
EventTime:2017-09-26 14:24:36.000000	{"count": 1}
EventTime:2017-09-26 14:24:38.000000	{"count": 1}
EventTime:2017-09-26 14:24:46.000000	{"count": 1}
EventTime:2017-09-26 14:24:57.000000	{"count": 1}
EventTime:2017-09-26 14:25:10.000000	{"count": 1}
EventTime:2017-09-26 14:25:28.000000	{"count": 2}
EventTime:2017-09-26 14:25:34.000000	{"count": 1}
EventTime:2017-09-26 14:25:50.000000	{"count": 1}
EventTime:2017-09-26 14:26:01.000000	{"count": 1}
EventTime:2017-09-26 14:26:06.000000	{"count": 1}
EventTime:2017-09-26 14:26:14.000000	{"count": 1}
EventTime:2017-09-26 14:26:18.000000	{"count": 1}
EventTime:2017-09-26 14:26:19.000000	{"count": 1}
EventTime:2017-09-26 14:26:20.000000	{"count": 2}
EventTime:2017-09-26 14:26:21.000000	{"count": 1}
EventTime:2017-09-26 14:26:22.000000	{"count": 1}
EventTime:2017-09-26 14:26:23.000000	{"count": 1}
EventTime:2017-09-26 14:26:37.000000	{"count": 1}
EventTime:2017-09-26 14:26:38.000000	{"count": 1}
EventTime:2017-09-26 14:33:27.000000	{"count": 1}
EventTime:2017-09-26 14:33:40.000000	{"count": 1}
EventTime:2017-09-26 14:33:45.000000	{"count": 1}
EventTime:2017-09-26 14:34:38.000000	{"count": 1}
EventTime:2017-09-26 14:34:42.000000	{"count": 1}
EventTime:2017-09-26 14:35:50.000000	{"count": 1}
EventTime:2017-09-26 14:35:52.000000	{"count": 2}
EventTime:2017-09-26 14:35:54.000000	{"count": 1}
EventTime:2017-09-26 14:35:55.000000	{"count": 1}
EventTime:2017-09-26 14:36:00.000000	{"count": 1}
EventTime:2017-09-26 14:36:06.000000	{"count": 1}
EventTime:2017-09-26 14:36:27.000000	{"count": 1}
EventTime:2017-09-26 14:37:29.000000	{"count": 1}
EventTime:2017-09-26 14:37:32.000000	{"count": 1}
EventTime:2017-09-26 14:37:36.000000	{"count": 1}
EventTime:2017-09-26 14:39:40.000000	{"count": 2}
EventTime:2017-09-26 14:39:43.000000	{"count": 1}
EventTime:2017-09-26 14:39:49.000000	{"count": 2}
EventTime:2017-09-26 14:39:50.000000	{"count": 2}
EventTime:2017-09-26 14:39:56.000000	{"count": 2}
EventTime:2017-09-26 14:43:14.000000	{"count": 2}
EventTime:2017-09-26 14:43:17.000000	{"count": 2}
EventTime:2017-09-26 14:43:25.000000	{"count": 1}
EventTime:2017-09-26 14:43:26.000000	{"count": 1}
EventTime:2017-09-26 14:43:27.000000	{"count": 1}
EventTime:2017-09-26 14:43:29.000000	{"count": 1}
EventTime:2017-09-26 14:43:31.000000	{"count": 1}
EventTime:2017-09-26 14:43:48.000000	{"count": 1}
EventTime:2017-09-26 14:44:41.000000	{"count": 1}
EventTime:2017-09-26 14:44:45.000000	{"count": 2}
EventTime:2017-09-26 14:44:46.000000	{"count": 1}
EventTime:2017-09-26 14:44:47.000000	{"count": 2}
EventTime:2017-09-26 14:44:48.000000	{"count": 1}
EventTime:2017-09-26 14:44:49.000000	{"count": 1}
EventTime:2017-09-26 14:44:52.000000	{"count": 2}
EventTime:2017-09-26 14:45:13.000000	{"count": 1}
EventTime:2017-09-26 14:45:27.000000	{"count": 2}
EventTime:2017-09-26 14:45:29.000000	{"count": 2}
EventTime:2017-09-26 14:45:36.000000	{"count": 1}
EventTime:2017-09-26 14:45:45.000000	{"count": 1}
EventTime:2017-09-26 14:45:58.000000	{"count": 1}
EventTime:2017-09-26 14:45:59.000000	{"count": 1}
EventTime:2017-09-26 14:46:04.000000	{"count": 1}
EventTime:2017-09-26 14:46:05.000000	{"count": 1}
EventTime:2017-09-26 14:46:06.000000	{"count": 2}
EventTime:2017-09-26 14:46:36.000000	{"count": 1}
EventTime:2017-09-26 14:46:42.000000	{"count": 1}
EventTime:2017-09-26 14:46:48.000000	{"count": 1}
EventTime:2017-09-26 14:47:03.000000	{"count": 2}
EventTime:2017-09-26 14:47:04.000000	{"count": 4}
EventTime:2017-09-26 14:47:25.000000	{"count": 2}
EventTime:2017-09-26 14:47:29.000000	{"count": 1}
EventTime:2017-09-26 14:47:58.000000	{"count": 1}
EventTime:2017-09-26 14:48:01.000000	{"count": 1}
EventTime:2017-09-26 14:48:04.000000	{"count": 1}
EventTime:2017-09-26 14:48:05.000000	{"count": 1}
EventTime:2017-09-26 14:49:20.000000	{"count": 1}
EventTime:2017-09-26 14:49:23.000000	{"count": 1}
EventTime:2017-09-26 14:49:25.000000	{"count": 6}
EventTime:2017-09-26 14:49:26.000000	{"count": 1}
EventTime:2017-09-26 14:49:28.000000	{"count": 2}
EventTime:2017-09-26 14:49:29.000000	{"count": 1}
EventTime:2017-09-26 14:49:30.000000	{"count": 1}
EventTime:2017-09-26 14:49:32.000000	{"count": 2}
EventTime:2017-09-26 14:49:33.000000	{"count": 2}
EventTime:2017-09-26 14:50:28.000000	{"count": 1}
EventTime:2017-09-26 14:50:31.000000	{"count": 1}
EventTime:2017-09-26 14:50:32.000000	{"count": 1}
EventTime:2017-09-26 14:50:44.000000	{"count": 2}
EventTime:2017-09-26 14:50:49.000000	{"count": 1}
EventTime:2017-09-26 14:50:50.000000	{"count": 1}
EventTime:2017-09-26 14:50:51.000000	{"count": 1}
EventTime:2017-09-26 14:50:54.000000	{"count": 2}
EventTime:2017-09-26 14:50:55.000000	{"count": 2}
EventTime:2017-09-26 14:50:59.000000	{"count": 1}
EventTime:2017-09-26 14:51:01.000000	{"count": 2}
EventTime:2017-09-26 14:51:02.000000	{"count": 1}
EventTime:2017-09-26 14:53:18.000000	{"count": 1}
EventTime:2017-09-26 14:53:22.000000	{"count": 1}
EventTime:2017-09-26 14:53:23.000000	{"count": 1}
EventTime:2017-09-26 14:53:26.000000	{"count": 2}
EventTime:2017-09-26 14:53:27.000000	{"count": 3}
EventTime:2017-09-26 14:53:42.000000	{"count": 1}
EventTime:2017-09-26 14:53:45.000000	{"count": 1}
EventTime:2017-09-26 14:53:51.000000	{"count": 1}
EventTime:2017-09-26 14:53:53.000000	{"count": 1}
EventTime:2017-09-26 14:53:56.000000	{"count": 1}
EventTime:2017-09-26 14:54:00.000000	{"count": 1}
EventTime:2017-09-26 14:54:01.000000	{"count": 1}
EventTime:2017-09-26 14:54:02.000000	{"count": 1}
EventTime:2017-09-26 14:54:09.000000	{"count": 1}
EventTime:2017-09-26 14:54:13.000000	{"count": 1}
EventTime:2017-09-26 14:54:21.000000	{"count": 1}
EventTime:2017-09-26 14:54:25.000000	{"count": 1}
EventTime:2017-09-26 14:54:27.000000	{"count": 1}
EventTime:2017-09-26 14:54:30.000000	{"count": 1}
EventTime:2017-09-26 14:54:39.000000	{"count": 2}
EventTime:2017-09-26 14:54:41.000000	{"count": 2}
EventTime:2017-09-26 14:54:53.000000	{"count": 1}
EventTime:2017-09-26 14:55:31.000000	{"count": 2}
EventTime:2017-09-26 14:55:34.000000	{"count": 1}
EventTime:2017-09-26 14:55:50.000000	{"count": 3}
EventTime:2017-09-26 14:56:09.000000	{"count": 1}
EventTime:2017-09-26 14:56:11.000000	{"count": 1}
EventTime:2017-09-26 14:56:12.000000	{"count": 1}
EventTime:2017-09-26 14:56:44.000000	{"count": 1}
EventTime:2017-09-26 14:57:29.000000	{"count": 2}
EventTime:2017-09-26 14:57:38.000000	{"count": 1}
EventTime:2017-09-26 14:58:07.000000	{"count": 1}
EventTime:2017-09-26 14:58:08.000000	{"count": 1}
EventTime:2017-09-26 14:58:12.000000	{"count": 1}
EventTime:2017-09-26 15:01:51.000000	{"count": 2}
EventTime:2017-09-26 15:02:00.000000	{"count": 1}
EventTime:2017-09-26 15:02:06.000000	{"count": 1}
EventTime:2017-09-26 15:02:08.000000	{"count": 1}
EventTime:2017-09-26 15:02:10.000000	{"count": 1}
EventTime:2017-09-26 15:02:11.000000	{"count": 1}
EventTime:2017-09-26 15:02:25.000000	{"count": 1}
EventTime:2017-09-26 15:02:30.000000	{"count": 2}
EventTime:2017-09-26 15:02:33.000000	{"count": 1}
EventTime:2017-09-26 15:03:58.000000	{"count": 2}
EventTime:2017-09-26 15:04:35.000000	{"count": 2}
EventTime:2017-09-26 15:08:24.000000	{"count": 2}
EventTime:2017-09-26 15:08:25.000000	{"count": 2}
EventTime:2017-09-26 15:08:29.000000	{"count": 1}
EventTime:2017-09-26 15:08:41.000000	{"count": 1}
EventTime:2017-09-26 15:08:50.000000	{"count": 2}
EventTime:2017-09-26 15:10:49.000000	{"count": 2}
EventTime:2017-09-26 15:10:58.000000	{"count": 1}
EventTime:2017-09-26 15:11:38.000000	{"count": 1}
EventTime:2017-09-26 15:12:57.000000	{"count": 1}
EventTime:2017-09-26 15:13:14.000000	{"count": 1}
EventTime:2017-09-26 15:13:23.000000	{"count": 1}
EventTime:2017-09-26 15:13:36.000000	{"count": 1}
EventTime:2017-09-26 15:13:38.000000	{"count": 1}
EventTime:2017-09-26 15:13:39.000000	{"count": 1}
EventTime:2017-09-26 15:13:43.000000	{"count": 1}
EventTime:2017-09-26 15:17:42.000000	{"count": 2}
EventTime:2017-09-26 15:17:45.000000	{"count": 1}
EventTime:2017-09-26 15:17:46.000000	{"count": 1}
EventTime:2017-09-26 15:17:47.000000	{"count": 1}
EventTime:2017-09-26 15:17:49.000000	{"count": 1}
EventTime:2017-09-26 15:18:11.000000	{"count": 1}
EventTime:2017-09-26 15:18:12.000000	{"count": 1}
EventTime:2017-09-26 15:18:13.000000	{"count": 1}
EventTime:2017-09-26 15:18:16.000000	{"count": 1}
EventTime:2017-09-26 15:19:58.000000	{"count": 2}
EventTime:2017-09-26 15:20:06.000000	{"count": 1}
EventTime:2017-09-26 15:20:21.000000	{"count": 2}
EventTime:2017-09-26 15:20:50.000000	{"count": 1}
EventTime:2017-09-26 15:21:33.000000	{"count": 2}
EventTime:2017-09-26 15:21:39.000000	{"count": 1}
EventTime:2017-09-26 15:21:46.000000	{"count": 2}
EventTime:2017-09-26 15:21:47.000000	{"count": 1}
EventTime:2017-09-26 15:21:53.000000	{"count": 1}
EventTime:2017-09-26 15:21:57.000000	{"count": 1}
EventTime:2017-09-26 15:21:58.000000	{"count": 1}
EventTime:2017-09-26 15:21:59.000000	{"count": 1}
EventTime:2017-09-26 15:22:05.000000	{"count": 2}
EventTime:2017-09-26 15:22:06.000000	{"count": 1}
EventTime:2017-09-26 15:22:07.000000	{"count": 1}
EventTime:2017-09-26 15:22:17.000000	{"count": 1}
EventTime:2017-09-26 15:22:18.000000	{"count": 1}
EventTime:2017-09-26 15:22:32.000000	{"count": 1}
EventTime:2017-09-26 15:22:50.000000	{"count": 1}
EventTime:2017-09-26 15:22:51.000000	{"count": 1}
EventTime:2017-09-26 15:22:52.000000	{"count": 1}
EventTime:2017-09-26 15:22:56.000000	{"count": 1}
EventTime:2017-09-26 15:23:33.000000	{"count": 1}
EventTime:2017-09-26 15:23:46.000000	{"count": 1}
EventTime:2017-09-26 15:23:48.000000	{"count": 1}
EventTime:2017-09-26 15:23:49.000000	{"count": 1}
EventTime:2017-09-26 15:23:54.000000	{"count": 1}
EventTime:2017-09-26 15:23:57.000000	{"count": 1}
EventTime:2017-09-26 15:23:58.000000	{"count": 1}
EventTime:2017-09-26 15:27:23.000000	{"count": 2}
EventTime:2017-09-26 15:27:36.000000	{"count": 1}
EventTime:2017-09-26 15:27:41.000000	{"count": 1}
EventTime:2017-09-26 15:28:06.000000	{"count": 1}
EventTime:2017-09-26 15:28:11.000000	{"count": 2}
EventTime:2017-09-26 15:28:12.000000	{"count": 1}
EventTime:2017-09-26 15:28:14.000000	{"count": 1}
EventTime:2017-09-26 15:28:15.000000	{"count": 1}
EventTime:2017-09-26 15:28:24.000000	{"count": 1}
EventTime:2017-09-26 15:28:29.000000	{"count": 1}
EventTime:2017-09-26 15:28:33.000000	{"count": 1}
EventTime:2017-09-26 15:28:37.000000	{"count": 2}
EventTime:2017-09-26 15:29:02.000000	{"count": 1}
EventTime:2017-09-26 15:29:03.000000	{"count": 1}
EventTime:2017-09-26 15:29:07.000000	{"count": 1}
EventTime:2017-09-26 15:29:13.000000	{"count": 1}
EventTime:2017-09-26 15:29:34.000000	{"count": 1}
EventTime:2017-09-26 15:29:35.000000	{"count": 1}
EventTime:2017-09-26 15:29:36.000000	{"count": 1}
EventTime:2017-09-26 15:29:37.000000	{"count": 3}
EventTime:2017-09-26 15:29:38.000000	{"count": 1}
EventTime:2017-09-26 15:29:40.000000	{"count": 1}
EventTime:2017-09-26 15:29:41.000000	{"count": 1}
EventTime:2017-09-26 15:29:43.000000	{"count": 1}
EventTime:2017-09-26 15:29:44.000000	{"count": 1}
EventTime:2017-09-26 15:29:45.000000	{"count": 1}
EventTime:2017-09-26 15:29:48.000000	{"count": 4}
EventTime:2017-09-26 15:30:14.000000	{"count": 1}
EventTime:2017-09-26 15:30:15.000000	{"count": 1}
EventTime:2017-09-26 15:30:31.000000	{"count": 1}
EventTime:2017-09-26 15:32:33.000000	{"count": 1}
EventTime:2017-09-26 15:32:35.000000	{"count": 1}
EventTime:2017-09-26 15:32:44.000000	{"count": 1}
EventTime:2017-09-26 15:32:53.000000	{"count": 1}
EventTime:2017-09-26 15:33:10.000000	{"count": 1}
EventTime:2017-09-26 15:33:59.000000	{"count": 1}
EventTime:2017-09-26 15:35:50.000000	{"count": 2}
EventTime:2017-09-26 15:35:51.000000	{"count": 1}
EventTime:2017-09-26 15:36:06.000000	{"count": 1}
EventTime:2017-09-26 15:36:41.000000	{"count": 1}
EventTime:2017-09-26 15:37:04.000000	{"count": 1}
EventTime:2017-09-26 15:37:07.000000	{"count": 1}
EventTime:2017-09-26 15:37:08.000000	{"count": 1}
EventTime:2017-09-26 15:37:14.000000	{"count": 1}
EventTime:2017-09-26 15:37:15.000000	{"count": 2}
EventTime:2017-09-26 15:37:17.000000	{"count": 1}
EventTime:2017-09-26 15:37:20.000000	{"count": 1}
EventTime:2017-09-26 15:37:21.000000	{"count": 1}
EventTime:2017-09-26 15:37:54.000000	{"count": 2}
EventTime:2017-09-26 15:40:41.000000	{"count": 1}
EventTime:2017-09-26 15:40:42.000000	{"count": 3}
EventTime:2017-09-26 15:40:43.000000	{"count": 1}
EventTime:2017-09-26 15:40:45.000000	{"count": 1}
EventTime:2017-09-26 15:40:54.000000	{"count": 1}
EventTime:2017-09-26 15:41:05.000000	{"count": 3}
EventTime:2017-09-26 15:42:35.000000	{"count": 2}
EventTime:2017-09-26 15:42:37.000000	{"count": 1}
EventTime:2017-09-26 15:42:52.000000	{"count": 2}
EventTime:2017-09-26 15:42:59.000000	{"count": 1}
EventTime:2017-09-26 15:43:17.000000	{"count": 1}
EventTime:2017-09-26 15:43:25.000000	{"count": 1}
EventTime:2017-09-26 15:43:27.000000	{"count": 1}
EventTime:2017-09-26 15:43:28.000000	{"count": 2}
EventTime:2017-09-26 15:43:29.000000	{"count": 1}
EventTime:2017-09-26 15:43:31.000000	{"count": 1}
EventTime:2017-09-26 15:43:33.000000	{"count": 1}
EventTime:2017-09-26 15:43:49.000000	{"count": 1}
EventTime:2017-09-26 15:45:48.000000	{"count": 1}
EventTime:2017-09-26 15:45:53.000000	{"count": 2}
EventTime:2017-09-26 15:46:04.000000	{"count": 1}
EventTime:2017-09-26 15:46:13.000000	{"count": 1}
EventTime:2017-09-26 15:46:14.000000	{"count": 1}
EventTime:2017-09-26 15:47:05.000000	{"count": 1}
EventTime:2017-09-26 15:47:11.000000	{"count": 2}
EventTime:2017-09-26 15:47:20.000000	{"count": 1}
EventTime:2017-09-26 15:47:21.000000	{"count": 1}
EventTime:2017-09-26 15:47:22.000000	{"count": 2}
EventTime:2017-09-26 15:51:22.000000	{"count": 2}
EventTime:2017-09-26 15:51:25.000000	{"count": 1}
EventTime:2017-09-26 15:52:56.000000	{"count": 1}
EventTime:2017-09-26 15:53:05.000000	{"count": 1}
EventTime:2017-09-26 15:57:01.000000	{"count": 2}
EventTime:2017-09-26 15:57:07.000000	{"count": 1}
EventTime:2017-09-26 15:58:46.000000	{"count": 3}
EventTime:2017-09-26 15:58:47.000000	{"count": 1}
EventTime:2017-09-26 15:58:48.000000	{"count": 2}
EventTime:2017-09-26 15:58:53.000000	{"count": 2}
EventTime:2017-09-26 15:58:56.000000	{"count": 1}
EventTime:2017-09-26 15:58:59.000000	{"count": 1}
EventTime:2017-09-26 15:59:01.000000	{"count": 1}
EventTime:2017-09-26 15:59:03.000000	{"count": 2}
EventTime:2017-09-26 15:59:05.000000	{"count": 1}
EventTime:2017-09-26 15:59:06.000000	{"count": 4}
EventTime:2017-09-26 15:59:08.000000	{"count": 1}
EventTime:2017-09-26 15:59:10.000000	{"count": 1}
EventTime:2017-09-26 15:59:12.000000	{"count": 1}
EventTime:2017-09-26 15:59:13.000000	{"count": 2}
EventTime:2017-09-26 15:59:21.000000	{"count": 1}
EventTime:2017-09-26 15:59:23.000000	{"count": 1}
EventTime:2017-09-26 15:59:24.000000	{"count": 1}
EventTime:2017-09-26 16:01:12.000000	{"count": 1}
EventTime:2017-09-26 16:01:13.000000	{"count": 1}
EventTime:2017-09-26 16:01:16.000000	{"count": 1}
EventTime:2017-09-26 16:01:24.000000	{"count": 1}
EventTime:2017-09-26 16:01:25.000000	{"count": 1}
EventTime:2017-09-26 16:01:29.000000	{"count": 1}
EventTime:2017-09-26 16:01:32.000000	{"count": 1}
EventTime:2017-09-26 16:01:34.000000	{"count": 1}
EventTime:2017-09-26 16:01:37.000000	{"count": 1}
EventTime:2017-09-26 16:01:39.000000	{"count": 1}
EventTime:2017-09-26 16:01:40.000000	{"count": 2}
EventTime:2017-09-26 16:01:41.000000	{"count": 1}
EventTime:2017-09-26 16:01:42.000000	{"count": 1}
EventTime:2017-09-26 16:02:15.000000	{"count": 1}
